ParticipantId,gender,Experimental_condition,wave,round,position,order,match,int_corr,samerace,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,imprace,imprelig,income,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,dec,attr,sinc,intel,fun,amb,shar,like,prob
390,0,2,15,19,18,2,1,0.37,0,23,25,14,25,25,3,8,1,2,9,7,6,6,1,6,9,2,30,9,1,10,,6,4,3,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,,1,8,10,10,6,,,6,
390,0,2,15,19,18,13,0,0.44,0,30,30,25,20,15,5,5,0,3,8,10,5,9,0,5,5,2,30,9,1,10,,6,4,3,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,,1,4,8,6,6,6,,4,6
390,0,2,15,19,18,1,0,0.56,1,27,20,20,20,20,20,0,0,2,4,4,5,4,4,2,6,2,30,9,1,10,,6,4,3,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,,1,8,10,10,8,8,,8,8
390,0,2,15,19,18,14,0,0.74,0,24,30,15,15,15,15,10,0,6,8,10,7,9,3,6,5,2,30,9,1,10,,6,4,3,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,,1,8,10,10,6,8,,8,8
390,0,2,15,19,18,12,0,0.25,0,24,20,10,20,20,10,20,0,3,2,2.5,3,3,0,9,3,2,30,9,1,10,,6,4,3,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,,1,6,8,8,6,8,,6,6
390,0,2,15,19,18,3,0,0.41,0,23,20,15,20,20,10,15,0,,,,,,,,,,30,9,1,10,,6,4,3,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,,1,8,10,8,6,,,6,8
390,0,2,15,19,18,9,0,-0.03,0,27,20,20,20,20,10,10,0,2,1,3,5,10,1,1,10,2,30,9,1,10,,6,4,3,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,,1,8,6,8,6,6,,6,6
390,0,2,15,19,18,18,0,0.39,0,34,35,15,15,25,10,0,0,4,7,7,9,4,5,4,8,2,30,9,1,10,,6,4,3,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,,1,8,8,8,8,8,,8,8
390,0,2,15,19,18,17,0,-0.19,0,27,75,5,5,5,5,5,0,7,6,7,7,8,9,8,7,2,30,9,1,10,,6,4,3,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,,1,6,8,8,6,8,,6,8
390,0,2,15,19,18,16,0,0.17,0,26,10,10,30,30,5,15,0,5,6,7,5,6,6,5,6,2,30,9,1,10,,6,4,3,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,,1,6,8,8,8,8,,8,8
390,0,2,15,19,18,7,1,-0.03,0,29,95,1,1,1,1,1,1,6,6,5,4,3,0,5,0,2,30,9,1,10,,6,4,3,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,,1,6,8,8,6,8,,6,6
390,0,2,15,19,18,19,1,0.64,0,31,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,30,9,1,10,,6,4,3,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,,1,4,6,6,6,6,,4,8
391,0,2,15,19,10,7,0,0.35,1,24,20,21,21,22,6,10,1,9,9,8,9,8,8,9,7,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,5,9,5,3,6,3,3,5
391,0,2,15,19,10,17,0,0.26,1,29,45,10,10,30,0,5,0,6,6,,4,,,4,,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,7,6,6,6,6,4,6,5
391,0,2,15,19,10,2,0,0.7,1,29,25,10,20,20,10,15,0,4,5,9,7,,7,6,9,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,7,6,6,3,5,5,5,6
391,0,2,15,19,10,19,0,0.72,1,26,70,5,20,3,1,1,1,6,7,9,,,,6.5,7.5,,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,6,5,5,5,5,5,5,5
391,0,2,15,19,10,16,0,0.53,1,31,35,0,25,20,0,20,0,3,6,6,4,5,,4,7,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,1,8,8,8,6,9,7,7,5
391,0,2,15,19,10,3,0,0.4,0,29,25,20,15,25,10,5,1,8,7,5,6,4,8,7,4,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,5,8,6,5,9,3,5,7
391,0,2,15,19,10,15,0,-0.02,1,22,20,25,20,15,5,15,0,5,6,6,,,,5,3,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,5,5,5,3,3,3,4,7
391,0,2,15,19,10,13,0,0.85,1,23,25,14,25,25,3,8,1,8,7,7,7,7,,8,6,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,9,8,6,6,6,6,7,5
391,0,2,15,19,10,5,0,0.17,0,30,30,25,20,15,5,5,1,7,7,10,10,7,3,9,5,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,5,8,7,5,8,3,6,6
391,0,2,15,19,10,12,0,0.11,0,27,20,20,20,20,20,0,1,8,8,8,8,8,8,8,2,,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,5,7,6,8,5,3,5,6
391,0,2,15,19,10,6,0,0.34,1,24,30,15,15,15,15,10,0,6,7,6,6,7,8,6,6,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,6,10,9,7,8,5,6,7
391,0,2,15,19,10,4,0,0.09,0,24,20,10,20,20,10,20,0,6,7,8,8,7,7,8,8,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,5,5,6,6,9,5,6,8
391,0,2,15,19,10,14,0,0.55,1,23,20,15,20,20,10,15,0,7,8,8,7,6,7,6,6,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,8,6,6,7,6,5,5,6
391,0,2,15,19,10,1,1,0.08,1,27,20,20,20,20,10,10,1,7,8,8,4,5,8,7,3,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,1,7,9,8,8,6,6,7,8
391,0,2,15,19,10,10,0,0.11,1,34,35,15,15,25,10,0,0,6,7,8,6,6,5,5,6,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,7,8,7,6,7,6,6,7
391,0,2,15,19,10,9,0,-0.24,1,27,75,5,5,5,5,5,1,8,8,8,9,10,10,6,8,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,5,5,5,5,5,5,5,5
391,0,2,15,19,10,8,0,-0.4,1,26,10,10,30,30,5,15,0,7,6,7,7,6,6,6,5,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,5,6,5,5,6,5,6,6
391,0,2,15,19,10,18,0,0.07,1,29,95,1,1,1,1,1,1,8,6,7,6,7,5,6,2,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,6,6,6,6,6,4,5,5
391,0,2,15,19,10,11,0,0.37,1,31,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,28,6,1,5,50725.00,1,4,1,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,,0,6,8,6,6,6,5,5,10
392,0,2,15,19,15,12,0,0.29,1,24,20,21,21,22,6,10,1,7,8,8,8,7,7,7,6,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,0,2,2,2,2,5,2,2,1
392,0,2,15,19,15,3,1,0.4,1,29,45,10,10,30,0,5,1,6,9,9,10,8,,7,7,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,1,8,8,9,10,9,6,9,5
392,0,2,15,19,15,7,0,0.5,1,29,25,10,20,20,10,15,0,5,4,,5,7,,4,10,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,0,5,3,5,1,10,1,2,3
392,0,2,15,19,15,5,0,0.34,1,26,70,5,20,3,1,1,0,4,7,7,6,6,7,6,8,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,1,7,7,8,7,10,5,7,4
392,0,2,15,19,15,2,0,0.54,1,31,35,0,25,20,0,20,0,3,7,5,7,5,,5,6,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,0,5,9,9,4,9,2,4,5
392,0,2,15,19,15,8,0,0.12,0,29,25,20,15,25,10,5,0,6,8,6,5,6,5,5,5,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,0,2,8,9,4,10,3,4,2
392,0,2,15,19,15,1,0,0.16,1,22,20,25,20,15,5,15,0,5,7,7,4,4,2,5,2,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,0,2,10,8,7,9,2,5,6
392,0,2,15,19,15,18,1,0.18,1,23,25,14,25,25,3,8,1,7,7,7,8,,,8,5,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,1,9,8,8,8,7,7,8,6
392,0,2,15,19,15,10,0,0.45,0,30,30,25,20,15,5,5,1,7,10,10,10,10,10,8,5,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,0,5,10,10,7,10,5,6,2
392,0,2,15,19,15,17,0,0.41,0,27,20,20,20,20,20,0,1,7,8,7,8,7,8,8,4,,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,0,3,2,10,10,10,3,5,1
392,0,2,15,19,15,11,0,0.75,1,24,30,15,15,15,15,10,1,7,6,7,6,8,9,7,7,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,0,5,8,7,6,6,5,6,3
392,0,2,15,19,15,9,0,0.29,0,24,20,10,20,20,10,20,0,4,6,6,8,7,7,7,9,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,0,3,3,4,4,8,2,3,1
392,0,2,15,19,15,19,0,0.43,1,23,20,15,20,20,10,15,0,6,8,8,6,8,8,7,6,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,1,8,10,10,8,8,9,9,8
392,0,2,15,19,15,6,0,-0.26,1,27,20,20,20,20,10,10,0,5,10,5,6,6,5,6,5,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,1,9,9,10,8,9,7,9,6
392,0,2,15,19,15,15,0,0.46,1,34,35,15,15,25,10,0,0,5,10,8,10,7,5,5,8,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,0,6,8,9,8,8,6,6,3
392,0,2,15,19,15,14,0,-0.27,1,27,75,5,5,5,5,5,1,8,8,8,8,8,8,8,8,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,0,1,3,3,1,8,1,1,1
392,0,2,15,19,15,13,0,0.17,1,26,10,10,30,30,5,15,0,7,7,7,6,7,6,7,6,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,1,6,8,10,8,8,8,7,2
392,0,2,15,19,15,4,0,-0.34,1,29,95,1,1,1,1,1,1,10,10,10,9,10,5,9,5,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,0,6,6,7,3,7,1,4,2
392,0,2,15,19,15,16,0,0.62,1,31,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,26,6,6,1,49409.00,5,4,3,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,3,,0,1,1,1,1,1,1,1,10
393,0,2,15,19,3,19,1,0.08,1,24,20,21,21,22,6,10,1,6,9,8,8,8,7,7,6,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,1,8,8,8,8,7,7,8,7
393,0,2,15,19,3,10,1,0.36,1,29,45,10,10,30,0,5,1,6,9,8,10,,8,6,5,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,1,7,8,8,7,6,6,8,6
393,0,2,15,19,3,14,0,0.43,1,29,25,10,20,20,10,15,0,,,,,,,,,,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,1,7,8,9,8,8,7,7,6
393,0,2,15,19,3,12,0,0.25,1,26,70,5,20,3,1,1,0,3,8,8,6,6,,5,8,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,0,6,6,8,6,9,6,5,5
393,0,2,15,19,3,9,0,0.42,1,31,35,0,25,20,0,20,0,1,3,8,5,5,,3,7,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,1,8,8,8,8,8,9,8,6
393,0,2,15,19,3,15,0,-0.18,0,29,25,20,15,25,10,5,0,6,8,6,6,6,6,4,6,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,0,6,8,7,6,7,6,6,5
393,0,2,15,19,3,8,1,-0.14,1,22,20,25,20,15,5,15,1,5,7,7,4,7,,6,5,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,1,7,9,7,7,6,5,7,5
393,0,2,15,19,3,6,0,-0.02,1,23,25,14,25,25,3,8,0,3,7,7,6,6,,5,4,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,0,7,7,6,6,6,5,6,6
393,0,2,15,19,3,17,0,0.64,0,30,30,25,20,15,5,5,0,5,10,10,10,10,10,8,5,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,1,6,8,8,6,8,5,6,5
393,0,2,15,19,3,5,1,0.29,0,27,20,20,20,20,20,0,1,5,7,6,6,4,7,6,5,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,1,8,8,8,8,7,7,8,7
393,0,2,15,19,3,18,0,0.66,1,24,30,15,15,15,15,10,0,6,8,8,7,7,8,7,6,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,1,8,8,8,8,8,7,7,7
393,0,2,15,19,3,16,0,0.25,0,24,20,10,20,20,10,20,0,6,7,8,7,9,8,8,3,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,1,7,8,9,7,8,7,8,6
393,0,2,15,19,3,7,0,0.36,1,23,20,15,20,20,10,15,0,4,8,8,6,7,3,6,5,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,1,7,7,7,7,7,7,6,6
393,0,2,15,19,3,13,0,-0.5,1,27,20,20,20,20,10,10,0,5,9,8,2,5,2,4,6,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,0,7,8,7,7,6,5,5,5
393,0,2,15,19,3,3,0,0.36,1,34,35,15,15,25,10,0,0,5,10,7,7,4,5,5,8,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,1,8,8,8,8,8,7,8,7
393,0,2,15,19,3,2,0,0,1,27,75,5,5,5,5,5,0,5,8,9,8,8,6,5,7,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,0,7,8,8,7,8,6,7,6
393,0,2,15,19,3,1,0,-0.01,1,26,10,10,30,30,5,15,0,6,8,6,6,6,5,7,7,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,0,8,8,8,7,7,6,7,7
393,0,2,15,19,3,11,1,-0.51,1,29,95,1,1,1,1,1,1,10,10,10,7,7,6,9,4,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,1,7,7,7,6,7,6,6,6
393,0,2,15,19,3,4,0,0.68,1,31,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,22,6,4,8,65693.00,1,7,1,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,,0,,,,,,,,
394,0,2,15,19,1,17,0,0.1,1,24,20,21,21,22,6,10,1,7,9,8,8,8,9,8,7,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,5,8,8,7,7,7,7,6
394,0,2,15,19,1,8,0,0.45,1,29,45,10,10,30,0,5,0,6,7,5,4,,9,5,2,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,1,8,9,7,8,6,8,8,8.5
394,0,2,15,19,1,12,0,0.46,1,29,25,10,20,20,10,15,0,,,,,,,,,,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,,,,,,,,
394,0,2,15,19,1,10,0,0.27,1,26,70,5,20,3,1,1,0,4,7,7,6,6,5,5,7,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,1,8,8,7,8,9,8,8.5,7
394,0,2,15,19,1,7,0,0.55,1,31,35,0,25,20,0,20,0,2,4,6,4,4,,3,6,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,6,9,8,6,8,5,6,3
394,0,2,15,19,1,13,0,0.17,0,29,25,20,15,25,10,5,1,6,7,6,7,6,7,6,4,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,5,9,9,7,7,8,7,7
394,0,2,15,19,1,6,0,0,1,22,20,25,20,15,5,15,0,4,7,6,4,4,,5,4,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,3,5,6,6,8,4,4,2
394,0,2,15,19,1,4,1,0.1,1,23,25,14,25,25,3,8,1,6,7,7,6,5,,7,7,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,1,8,7,7,7,7,8,8,8
394,0,2,15,19,1,15,0,0.4,0,30,30,25,20,15,5,5,0,6,10,10,10,9,9,8,5,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,5,7,8,6,7,5,6,5
394,0,2,15,19,1,3,0,0.39,0,27,20,20,20,20,20,0,0,4,2,3,3,1,0,3,0,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,5,8,8,8,8,4,7,7
394,0,2,15,19,1,16,0,0.78,1,24,30,15,15,15,15,10,0,6,8,8,7,7,9,7,6,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,6,9,8,6,7,7,7,3
394,0,2,15,19,1,14,0,0.15,0,24,20,10,20,20,10,20,0,5,5,9,8,7,5,5,5,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,7,7,8,7,7,5,6,2
394,0,2,15,19,1,5,0,0.35,1,23,20,15,20,20,10,15,0,6,9,9,7,8,4,6,5,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,4,9,8,7,6,6,7,8
394,0,2,15,19,1,11,0,-0.22,1,27,20,20,20,20,10,10,0,5,10,7,3,5,2,1,5,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,1,7,8,8,6,7,7,7,8
394,0,2,15,19,1,1,0,0.4,1,34,35,15,15,25,10,0,0,6,9,8,7,4,5,6,7,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,9.5,7,7,8,9,6,7,6
394,0,2,15,19,1,19,0,-0.34,1,27,75,5,5,5,5,5,0,7,6,6,6,6,6,6,6,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,5,8,9,8,7,8,8,7
394,0,2,15,19,1,18,0,0.18,1,26,10,10,30,30,5,15,0,6,8,7,6,6,6,6,5,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,7,8,8,6,7,7,7,5
394,0,2,15,19,1,9,0,-0.26,1,29,95,1,1,1,1,1,1,7,8,6,5,6,1,7,2,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,4,6,7,5,9,2,3,1
394,0,2,15,19,1,2,0,0.53,1,31,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,24,6,1,6,45736.00,2,4,2,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,,0,6,6,8,4,10,1,2,1
395,0,2,15,19,11,8,0,0.28,1,24,20,21,21,22,6,10,0,8,8,7,8,7,7,7,6,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,4,6,6,6,6,7,6,6
395,0,2,15,19,11,18,0,0.38,1,29,45,10,10,30,0,5,0,5,8,7,7,,8,7,7,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,6,9,,9,,9,8,8
395,0,2,15,19,11,3,0,0.49,1,29,25,10,20,20,10,15,0,4,5,8,6,8,5,4,7,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,7,6,8,8,,,6,6
395,0,2,15,19,11,1,1,0.6,1,26,70,5,20,3,1,1,1,5,7,8,7,7,8,6.5,8,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,8,6,7,7,9,,6,6
395,0,2,15,19,11,17,0,0.58,1,31,35,0,25,20,0,20,0,1,5,5,4,5,,3,3,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,6,9,8,6,,,6,6
395,0,2,15,19,11,4,0,-0.02,0,29,25,20,15,25,10,5,0,6,7,5,6,5,4,4,2,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,5,10,9,8,8,8,8,8
395,0,2,15,19,11,16,0,0.01,1,22,20,25,20,15,5,15,1,6,7,6,,7,,6,5,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,5,8,8,8,9,,7,7
395,0,2,15,19,11,14,0,0.23,1,23,25,14,25,25,3,8,0,6,6,8,5,6,,5,4,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,7,8,,6,,,6,6
395,0,2,15,19,11,6,0,0.65,0,30,30,25,20,15,5,5,0,5,10,10,9,9,,8,6,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,6,7,8,8,9,8,7,7
395,0,2,15,19,11,13,1,0.42,0,27,20,20,20,20,20,0,1,8,8,8,8,8,8,8,2,,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,7,8,7,8,,8,8,7
395,0,2,15,19,11,7,0,0.54,1,24,30,15,15,15,15,10,0,6,7,8,7,7,7,6,5,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,6,9,8,6,6,9,7,7
395,0,2,15,19,11,5,0,0.19,0,24,20,10,20,20,10,20,0,4,3,2,2,2,2,2,0,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,7,7,7,9,7,,5,5
395,0,2,15,19,11,15,0,0.44,1,23,20,15,20,20,10,15,0,7,6,7,6,5,5,6,6,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,8,8,,8,,9,8,8
395,0,2,15,19,11,2,0,-0.41,1,27,20,20,20,20,10,10,0,4,6,8,3,6,2,4,1,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,8,9,8,8,,,8,8
395,0,2,15,19,11,11,0,0.46,1,34,35,15,15,25,10,0,0,8,10,10,8,9,5,5,4,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,7,8,9,7,,8,7,7
395,0,2,15,19,11,10,0,-0.31,1,27,75,5,5,5,5,5,0,7,8,8,9,8,5,5,5,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,6,7,7,7,,,7,7
395,0,2,15,19,11,9,0,0.07,1,26,10,10,30,30,5,15,0,6,7,6,6,6,6,6,5,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,1,7,9,8,8,9,8,8,8
395,0,2,15,19,11,19,0,-0.61,1,29,95,1,1,1,1,1,1,7,8,8,7,8,6,7,1,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,7,8,8,7,8,6,7,6
